1	1	4	0.0141276047037635	28	3.78713591084e-05	739344	0.99999864745146	1	1.35254853958571e-06	boldANML_100
2	2	41	0.702452816479558	312	0.000421995144350743	739316	0.999960776092352	29	3.92239076479857e-05	boldANML_100
3	3	159	1.4665944317332	3290	0.004449884695237	739004	0.999538780948001	341	0.000461219051998729	boldANML_100
4	4	807	3.13022333609351	36282	0.0490731661132489	735714	0.995088896252764	3631	0.00491110374723573	boldANML_100
5	5	5078	5.60152663582523	231490	0.313101461428697	699432	0.946015730139515	39913	0.0539842698604846	boldANML_100
6	6	36560	7.823976321477	97801	0.132280599720022	467942	0.632914268710818	271403	0.367085731289182	boldANML_100
7	7	147951	9.07034475594961	370141	0.500633668990796	370141	0.500633668990796	369204	0.499366331009204	boldANML_100
1	1	4	0.0187674069796521	32	0.000125536472268209	254904	0.999992153970483	2	7.84602951676304e-06	boldANML_97
2	2	41	0.812944492381748	196	0.000768910892642778	254872	0.999866617498215	34	0.000133382501784972	boldANML_97
3	3	159	1.62811957102175	1345	0.00527645485002315	254676	0.999097706605572	230	0.00090229339442775	boldANML_97
4	4	803	3.36040782346915	15705	0.0616109467803818	253331	0.993821251755549	1575	0.0061787482444509	boldANML_97
5	5	5014	5.97328843315706	80728	0.316697135414623	237626	0.932210304975167	17280	0.0677896950248327	boldANML_97
6	6	34741	8.1913789982031	28466	0.111672538112088	156898	0.615513169560544	98008	0.384486830439456	boldANML_97
7	7	116405	9.39810711934825	128432	0.503840631448455	128432	0.503840631448455	126474	0.496159368551544	boldANML_97
1	1	4	0.0192139600593487	31	0.000102182081877513	303378	0.999993407607621	2	6.59239237919441e-06	boldANML_98
2	2	41	0.794519508520483	212	0.000698793592194607	303347	0.999891225525743	33	0.000108774474256708	boldANML_98
3	3	158	1.59249136434683	1521	0.00501351440437735	303135	0.999192431933549	245	0.000807568066451315	boldANML_98
4	4	804	3.31442872147373	17591	0.0579833871712044	301614	0.994178917529171	1766	0.00582108247082866	boldANML_98
5	5	5043	5.90260299831061	94441	0.31129606434175	284023	0.936195530357967	19357	0.0638044696420331	boldANML_98
6	6	35553	8.16762361014085	34674	0.114292306678093	189582	0.624899466016217	113798	0.375100533983783	boldANML_98
